"text";"label"
"Выпил коэнзим Q10 вчера вечером";"прием_лекарств"
"Пью антибиотик ципрофлоксацин вчера вечером";"прием_лекарств"
"Съел бутерброд утром";"нарушение_диеты"
"Я принимал принимал пикамилон";"прием_лекарств"
"Выпил кальций Д3 перед анализом";"прием_лекарств"
"Выпил дротаверин вчера вечером";"прием_лекарств"
"Пью канефрон вчера вечером";"прием_лекарств"
"Ой, я выпил тархун, это плохо?";"нарушение_диеты"
"Ой, я пил кофе с молоком, это плохо?";"нарушение_диеты"
"Принимаю БАДы с железом";"прием_лекарств"
"Выпил свечи с папаверином вчера вечером";"прием_лекарств"
"Пью антидепрессанты ежедневно утром";"прием_лекарств"
"Доктор, я пью антидепрессант сертралин, это не повлияет?";"прием_лекарств"
"Принимал вольтарен гель перед анализом";"прием_лекарств"
"Можно ли, если я пил лимонад?";"нарушение_диеты"
"Случайно выпил принимал фуросемид";"прием_лекарств"
"Можно ли, если я пью антиретровирусные?";"прием_лекарств"
"Можно ли, если я выпил но-шпу?";"прием_лекарств"
"Плотно поужинал поздно ночью, это нормально?";"нарушение_диеты"
"Пью тетрациклиновую мазь перед анализом";"прием_лекарств"
"Извините, я пил чай с сахаром утром";"нарушение_диеты"
"Случайно выпил колу";"нарушение_диеты"
"Принимаю принимал фенибут постоянно";"прием_лекарств"
"Ой, я ел пасту на ужин, это плохо?";"нарушение_диеты"
"Позавтракал кашей натощак";"нарушение_диеты"
"Ел блинчики с мясом натощак";"нарушение_диеты"
"Случайно употребил алкоголь накануне";"нарушение_диеты"
"Пил молочный коктейль натощак";"нарушение_диеты"
"Принимал миорелаксант перед анализом";"прием_лекарств"
"Я нарушил диету: ел салат оливье на ночь";"нарушение_диеты"
"Ой, я пил лимонад, это плохо?";"нарушение_диеты"
"Пил чай с сахаром утром натощак";"нарушение_диеты"
"Ел жареную картошку (я пациент)";"нарушение_диеты"
"Пью антиретровирусные накануне";"прием_лекарств"
"Выпил кефир натощак";"нарушение_диеты"
"Ел кускус, это нормально?";"нарушение_диеты"
"Доктор, я выпил жаропонижающее утром, это не повлияет?";"прием_лекарств"
"Пью мильгамму вчера вечером";"прием_лекарств"
"Принимал уролесан перед анализом";"прием_лекарств"
"Принимал пикамилон";"прием_лекарств"
"Пил молочный коктейль утром";"нарушение_диеты"
"Выпил какао натощак";"нарушение_диеты"
"Можно ли, если я съел бургер?";"нарушение_диеты"
"Ел блинчики с мясом за час до сдачи";"нарушение_диеты"
"Пил ромашковый чай с сахаром за час до сдачи";"нарушение_диеты"
"Пью клоназепам перед анализом";"прием_лекарств"
"Я нарушил диету: выпил сокосодержащий напиток";"нарушение_диеты"
"Ой, я выпил капучино, это плохо?";"нарушение_диеты"
"Выпил ряженку";"нарушение_диеты"
"Ой, я выпил сокосодержащий напиток, это плохо?";"нарушение_диеты"
"Выпил супрадин";"прием_лекарств"
"Случайно выпил принимал омез";"прием_лекарств"
"Я отребил алкоголь накануне";"нарушение_диеты"
"Пил антацид от изжоги вчера вечером";"прием_лекарств"
"Ел блинчики с мясом перед анализом";"нарушение_диеты"
"Я нарушил диету: ел гречку с маслом";"нарушение_диеты"
"Извините, я съел кекс";"нарушение_диеты"
"Выпил тархун утром";"нарушение_диеты"
"Выпил айран перед анализом";"нарушение_диеты"
"Пью тетрациклиновую мазь, это нормально?";"прием_лекарств"
"Ой, я выпил энергетик, это плохо?";"нарушение_диеты"
"Принимаю выпил тантум верде постоянно";"прием_лекарств"
"Случайно ел фрукты, думая что можно";"нарушение_диеты"
"Случайно выпил принимал циклоферон";"прием_лекарств"
"Можно ли, если я пью антикоагулянт варфарин?";"прием_лекарств"
"Пью противодиабетические средства, это нормально?";"прием_лекарств"
"Ел шоколадку натощак натощак";"нарушение_диеты"
"Пью противоэпилептические накануне";"прием_лекарств"
"Ел пасту на ужин за час до сдачи";"нарушение_диеты"
"Принимаю принимал верошпирон постоянно";"прием_лекарств"
"Доктор, я пью лекарства для щитовидной железы, это не повлияет?";"прием_лекарств"
"Случайно выпил спрайт и съел чипсы";"нарушение_диеты"
"Пил компот (я пациент)";"нарушение_диеты"
"Я нарушил диету: выпил фрэш";"нарушение_диеты"
"Можно ли, если я пью спирулину?";"прием_лекарств"
"Случайно ел омлет";"нарушение_диеты"
"Пил горячий шоколад";"нарушение_диеты"
"Выпил дротаверин вчера вечером";"прием_лекарств"
"Выпил спрайт и съел чипсы";"нарушение_диеты"
"Съел кекс за час до сдачи";"нарушение_диеты"
"Случайно выпил фрэш";"нарушение_диеты"
"Выпил тантум верде вчера вечером";"прием_лекарств"
"Принимал диклофенак для суставов утром";"прием_лекарств"
"Извините, я выпил ренни";"прием_лекарств"
"Выпил таблетку от аллергии накануне";"прием_лекарств"
"Случайно выпил выпил супрадин";"прием_лекарств"
"Выпил лекарство от кашля утром";"прием_лекарств"
"Ел рис с рыбой за час до сдачи";"нарушение_диеты"
"Случайно съел панкейк с мёдом";"нарушение_диеты"
"Доктор, я пью клоназепам, это не повлияет?";"прием_лекарств"
"Случайно ел омлет";"нарушение_диеты"
"Пил имбирный чай с сахаром за час до сдачи";"нарушение_диеты"
"Я  суп на завтрак";"нарушение_диеты"
"Пью оральные контрацептивы накануне";"прием_лекарств"
"Извините, я пил матча латте";"нарушение_диеты"
"Пью слабительное перед анализом";"прием_лекарств"
"Пью мильгамму";"прием_лекарств"
"Пью канефрон вчера вечером";"прием_лекарств"
"Можно ли, если я пил компот?";"нарушение_диеты"
"Принимаю принимал антибиотики вчера постоянно";"прием_лекарств"
"Выпил таблетку от мигрени накануне";"прием_лекарств"
"Извините, я выпил стакан апельсинового сока";"нарушение_диеты"
"Можно ли, если я принимал фуросемид?";"прием_лекарств"
"Ой, я ел гречку с маслом, это плохо?";"нарушение_диеты"
"Можно ли, если я принимал омепразол утром?";"прием_лекарств"
"Я ел печенье";"нарушение_диеты"
"Ой, я пил молочный коктейль, это плохо?";"нарушение_диеты"
"Ел манную кашу (я пациент)";"нарушение_диеты"
"Принимаю пью антидепрессант сертралин постоянно";"прием_лекарств"
"Ой, я пил молоко перед анализом, это плохо?";"нарушение_диеты"
"Пью адаптол, это нормально?";"прием_лекарств"
"Случайно ел хлопья с молоком";"нарушение_диеты"
"Извините, я выпил таблетку от давления утром";"прием_лекарств"
"Выпил анальгин накануне";"прием_лекарств"
"Извините, я пью оральные контрацептивы";"прием_лекарств"
"Позавтракал перед походом в лабораторию натощак";"нарушение_диеты"
"Можно ли, если я выпил энергетик без сахара?";"нарушение_диеты"
"Принимаю пью препараты от эпилепсии постоянно";"прием_лекарств"
"Выпил таблетку от давления утром";"прием_лекарств"
"Случайно съел сэндвич";"нарушение_диеты"
"Извините, я выпил каптоприл";"прием_лекарств"
"Случайно выпил энергетик";"нарушение_диеты"
"Съел коржик, это нормально?";"нарушение_диеты"
"Я нарушил диету: пил томатный сок";"нарушение_диеты"
"Съел панкейк с мёдом";"нарушение_диеты"
"Можно ли, если я съел бургер?";"нарушение_диеты"
"Ой, я выпил какао с зефиром, это плохо?";"нарушение_диеты"
"Можно ли, если я принимал глюкозамин?";"прием_лекарств"
"Случайно выпил сок из пакета";"нарушение_диеты"
"Пью противоэпилептические, это нормально?";"прием_лекарств"
"Принимал колдрекс";"прием_лекарств"
"Выпил дротаверин";"прием_лекарств"
"Я л кофе с молоком";"нарушение_диеты"
"Можно ли, если я выпил тархун?";"нарушение_диеты"
"Пил кофе с молоком (я пациент)";"нарушение_диеты"
"Я принимал принимал пикамилон";"прием_лекарств"
"Случайно выпил тоник";"нарушение_диеты"
"Принимал омез, это нормально?";"прием_лекарств"
"Пил горячий шоколад утром";"нарушение_диеты"
"Пью витамин D ежедневно вчера вечером";"прием_лекарств"
"Съел бутерброд с колбасой перед анализом";"нарушение_диеты"
"Извините, я ел суп на завтрак";"нарушение_диеты"
"Съел йогурт";"нарушение_диеты"
"Ел пасту на ужин перед анализом";"нарушение_диеты"
"Пью адаптол накануне";"прием_лекарств"
"Выпил супрастин вчера вечером";"прием_лекарств"
"Можно ли, если я выпил каптоприл?";"прием_лекарств"
"Ой, я ел кабачковую икру, это плохо?";"нарушение_диеты"
"Съел орешки утром";"нарушение_диеты"
"Ел блинчики с мясом утром";"нарушение_диеты"
"Выпил фрэш за час до сдачи";"нарушение_диеты"
"Извините, я выпил гранатовый сок";"нарушение_диеты"
"Ой, я выпил энергетик без сахара, это плохо?";"нарушение_диеты"
"Съел чизкейк за час до сдачи";"нарушение_диеты"
"Доктор, я принимал седативные, это не повлияет?";"прием_лекарств"
"Пил кофе с молоком за час до сдачи";"нарушение_диеты"
"Случайно выпил выпил феназепам";"прием_лекарств"
"Ой, я съел булочку, это плохо?";"нарушение_диеты"
"Случайно съел плюшку";"нарушение_диеты"
"Выпил энтеросгель накануне";"прием_лекарств"
"Выпил лоперамид, это нормально?";"прием_лекарств"
"Я л имбирный чай с сахаром";"нарушение_диеты"
"Выпил ренни утром";"прием_лекарств"
"Извините, я принимаю бады с железом";"прием_лекарств"
"Я нарушил диету: ел гречку с маслом";"нарушение_диеты"
"Пил морс (я пациент)";"нарушение_диеты"
"Пью канефрон вчера вечером";"прием_лекарств"
"Принимал фенибут перед анализом";"прием_лекарств"
"Пил морс, это нормально?";"нарушение_диеты"
"Случайно съел булочку";"нарушение_диеты"
"Пью гипотензивные вчера вечером";"прием_лекарств"
"Съел бутерброд за час до сдачи";"нарушение_диеты"
"Выпил тархун утром";"нарушение_диеты"
"Съел творог";"нарушение_диеты"
"Доктор, я пью слабительное, это не повлияет?";"прием_лекарств"
"Выпил лекарство от кашля";"прием_лекарств"
"Принимал кеторол утром";"прием_лекарств"
"Выпил кальций Д3 вчера вечером";"прием_лекарств"
"Выпил таблетку от аллергии, это нормально?";"прием_лекарств"
"Доктор, я выпил дротаверин, это не повлияет?";"прием_лекарств"
"Употребил алкоголь накануне перед анализом";"нарушение_диеты"
"Принимал кардиомагнил вчера вечером";"прием_лекарств"
"Извините, я съел коржик";"нарушение_диеты"
"Можно ли, если я я выпил кофе перед сдачей крови?";"нарушение_диеты"
"Случайно выпил выпил таблетку от тошноты";"прием_лекарств"
"Принимал кеторол утром";"прием_лекарств"
"Я принимал принимал миорелаксант";"прием_лекарств"
"Пью антидепрессанты ежедневно, это нормально?";"прием_лекарств"
"Извините, я пью клоназепам";"прием_лекарств"
"Принимал миорелаксант вчера вечером";"прием_лекарств"
"Можно ли, если я выпил лекарство от кашля?";"прием_лекарств"
"Доктор, я принимал альмагель вчера, это не повлияет?";"прием_лекарств"
"Принимал преднизолон перед анализом";"прием_лекарств"
"Пью антикоагулянт варфарин накануне";"прием_лекарств"
"Можно ли, если я ел пиццу накануне?";"нарушение_диеты"
"Выпил лоратадин";"прием_лекарств"
"Выпил энтеросгель, это нормально?";"прием_лекарств"
"Пил бабл чай";"нарушение_диеты"
"Принимаю выпил таблетку от тошноты постоянно";"прием_лекарств"
"Принимал пикамилон";"прием_лекарств"
"Съел коржик за час до сдачи";"нарушение_диеты"
"Выпил коэнзим Q10 вчера вечером";"прием_лекарств"
"Я принимал пью таблетки от простатита";"прием_лекарств"
"Я нарушил диету: съел плюшку";"нарушение_диеты"
"Можно ли, если я пью иммуномодуляторы?";"прием_лекарств"
"Пью антикоагулянт варфарин перед анализом";"прием_лекарств"
"Я принимал принимал кеторол";"прием_лекарств"
"Извините, я принимал магний b6";"прием_лекарств"
"Я нарушил диету: пил латте с сиропом";"нарушение_диеты"
"Выпил энергетик утром";"нарушение_диеты"
"Доктор, я пью антиаритмические, это не повлияет?";"прием_лекарств"
"Я л матча латте";"нарушение_диеты"
"Ел овсяную кашу с сахаром за час до сдачи";"нарушение_диеты"
"Пью лекарства для щитовидной железы";"прием_лекарств"
"Можно ли, если я принимал антигистаминные вчера?";"прием_лекарств"
"Извините, я принимал циклоферон";"прием_лекарств"
"Можно ли, если я принимал омез?";"прием_лекарств"
"Я принимал пью препараты железа";"прием_лекарств"
"Я выпил кофе перед сдачей крови натощак";"нарушение_диеты"
"Ой, я пил каркаде, это плохо?";"нарушение_диеты"
"Пью статины постоянно накануне";"прием_лекарств"
"Случайно выпил принимал колдрекс";"прием_лекарств"
"Выпил тоник перед анализом";"нарушение_диеты"
"Я пил американо";"нарушение_диеты"
"Случайно пил бабл чай";"нарушение_диеты"
"Принимал седативные перед анализом";"прием_лекарств"
"Съел банан за час до сдачи";"нарушение_диеты"
"Ел фрукты, думая что можно утром";"нарушение_диеты"
"Ел пиццу накануне утром";"нарушение_диеты"
"Я нарушил диету: съел вафлю с шоколадом";"нарушение_диеты"
"Доктор, я принимал бифидобактерии, это не повлияет?";"прием_лекарств"
"Случайно выпил выпил таблетку от давления утром";"прием_лекарств"
"Пью антиретровирусные накануне";"прием_лекарств"
"Я нарушил диету: съел чизкейк";"нарушение_диеты"
"Я нарушил диету: съел хлеб с маслом и сыром";"нарушение_диеты"
"Выпил энергетик, это нормально?";"нарушение_диеты"
"Пью омега-3 вчера вечером";"прием_лекарств"
"Пью лекарства для щитовидной железы перед анализом";"прием_лекарств"
"Пью тироксин перед анализом";"прием_лекарств"
"Случайно съел яблоко за час до анализа";"нарушение_диеты"
"Случайно съел коржик";"нарушение_диеты"
"Пил ягодный смузи натощак";"нарушение_диеты"
"Выпил спрайт и съел чипсы перед анализом";"нарушение_диеты"
"Принимал элевит перед анализом";"прием_лекарств"
"Пью антиретровирусные накануне";"прием_лекарств"
"Случайно выпил какао";"нарушение_диеты"
"Принимал диклофенак для суставов перед анализом";"прием_лекарств"
"Принимал бифидобактерии утром";"прием_лекарств"
"Принимал кеторол вчера вечером";"прием_лекарств"
"Доктор, я пью антиаритмические, это не повлияет?";"прием_лекарств"
"Выпил аспирин накануне перед анализом";"прием_лекарств"
"Я л чай с молоком и сахаром";"нарушение_диеты"
"Случайно выпил принимал сорбенты перед анализом";"прием_лекарств"
"Плотно поужинал поздно ночью утром";"нарушение_диеты"
"Пью антидепрессанты ежедневно";"прием_лекарств"
"Ел чипсы";"нарушение_диеты"
"Я ел плюшку";"нарушение_диеты"
"Ел кабачковую икру";"нарушение_диеты"
"Я выпил кофе перед сдачей крови утром";"нарушение_диеты"
"Выпил успокоительное на ночь вчера вечером";"прием_лекарств"
"Я принимал выпил таблетку от давления утром";"прием_лекарств"
"Случайно ел шоколадку натощак";"нарушение_диеты"
"Выпил газировку с красителями за час до сдачи";"нарушение_диеты"
"Съел кекс перед анализом";"нарушение_диеты"
"Извините, я пью препараты железа";"прием_лекарств"
"Принимал нурофен";"прием_лекарств"
"Выпил спазмоветрин, это нормально?";"прием_лекарств"
"Я нарушил диету: съел сэндвич";"нарушение_диеты"
"Пью гипотензивные вчера вечером";"прием_лекарств"
"Я  творожную запеканку";"нарушение_диеты"
"Случайно выпил выпил супрадин";"прием_лекарств"
"Я принимал выпил таблетку от мигрени";"прием_лекарств"
"Принимал уролесан утром";"прием_лекарств"
"Принимал нурофен, это нормально?";"прием_лекарств"
"Выпил цинк перед анализом";"прием_лекарств"
"Пил парацетамол от температуры вчера вечером";"прием_лекарств"
"Пил ягодный смузи, это нормально?";"нарушение_диеты"
"Принимал антикоагулянты перед анализом";"прием_лекарств"
"Съел панкейк с мёдом утром";"нарушение_диеты"
"Съел банан за час до сдачи";"нарушение_диеты"
"Принимал альмагель вчера вчера вечером";"прием_лекарств"
"Ой, я плотно поужинал поздно ночью, это плохо?";"нарушение_диеты"
"Съел вафлю с шоколадом, это нормально?";"нарушение_диеты"
"Съел пирожок за час до сдачи";"нарушение_диеты"
"Извините, я пью таблетки от простатита";"прием_лекарств"
"Пил лимонад натощак";"нарушение_диеты"
"Выпил отхаркивающее, это нормально?";"прием_лекарств"
"Пью таблетки от простатита вчера вечером";"прием_лекарств"
"Пил латте с сиропом (я пациент)";"нарушение_диеты"
"Ой, я пил молоко перед анализом, это плохо?";"нарушение_диеты"
"Принимал кеторол накануне";"прием_лекарств"
"Я принимал пью статины постоянно";"прием_лекарств"
"Съел хлеб с маслом и сыром утром";"нарушение_диеты"
"Извините, я ел гречку с маслом";"нарушение_диеты"
"Ой, я пил лимонад, это плохо?";"нарушение_диеты"
"Принимал колдрекс утром";"прием_лекарств"
"Я выпил кофе перед сдачей крови (я пациент)";"нарушение_диеты"
"Выпил какао";"нарушение_диеты"
"Пил компот из вишни, это нормально?";"нарушение_диеты"
"Можно ли, если я пил чай с сахаром утром?";"нарушение_диеты"
"Извините, я принимал колдрекс";"прием_лекарств"
"Извините, я ел суп на завтрак";"нарушение_диеты"
"Я нарушил диету: пил молочный коктейль с печеньем";"нарушение_диеты"
"Пью оральные контрацептивы, это нормально?";"прием_лекарств"
"Ой, я съел панкейк с мёдом, это плохо?";"нарушение_диеты"
"Можно ли, если я позавтракал перед походом в лабораторию?";"нарушение_диеты"
"Съел йогурт натощак";"нарушение_диеты"
"Пью антидепрессант сертралин утром";"прием_лекарств"
"Выпил кальций Д3";"прием_лекарств"
"Выпил мексидол";"прием_лекарств"
"Пил зелёный чай с сахаром, это нормально?";"нарушение_диеты"
"Я л зелёный чай с сахаром";"нарушение_диеты"
"Я л томатный сок";"нарушение_диеты"
"Ел рис с рыбой";"нарушение_диеты"
"Доктор, я пью антибиотик ципрофлоксацин, это не повлияет?";"прием_лекарств"
"Случайно выпил пью антикоагулянт варфарин";"прием_лекарств"
"Выпил энтеросгель накануне";"прием_лекарств"
"Доктор, я принимал преднизолон, это не повлияет?";"прием_лекарств"
"Можно ли, если я принимал сорбенты перед анализом?";"прием_лекарств"
"Случайно съел плюшку";"нарушение_диеты"
"Извините, я я выпил кофе перед сдачей крови";"нарушение_диеты"
"Извините, я выпил сок из пакета";"нарушение_диеты"
"Съел пирожок (я пациент)";"нарушение_диеты"
"Выпил тоник (я пациент)";"нарушение_диеты"
"Доктор, я выпил мочегонное средство, это не повлияет?";"прием_лекарств"
"Принимаю принимал уролесан постоянно";"прием_лекарств"
"Ел пиццу накануне";"нарушение_диеты"
"Я принимал принимал диклофенак в ампулах";"прием_лекарств"
"Принимал омепразол утром перед анализом";"прием_лекарств"
"Выпил американо";"нарушение_диеты"
"Пью антидепрессант сертралин";"прием_лекарств"
"Извините, я пью препараты железа";"прием_лекарств"
"Пил каркаде натощак";"нарушение_диеты"
"Выпил ряженку утром";"нарушение_диеты"
"Принимал магний B6 накануне";"прием_лекарств"
"Выпил стакан апельсинового сока, это нормально?";"нарушение_диеты"
"Пью антибиотик ципрофлоксацин перед анализом";"прием_лекарств"
"Съел яблоко за час до анализа утром";"нарушение_диеты"
"Выпил лоратадин перед анализом";"прием_лекарств"
"Выпил лоратадин, это нормально?";"прием_лекарств"
"Выпил гранатовый сок за час до сдачи";"нарушение_диеты"
"Выпил тархун";"нарушение_диеты"
"Извините, я выпил спазмоветрин";"прием_лекарств"
"Случайно выпил принимал диклофенак в ампулах";"прием_лекарств"
"Я нарушил диету: пил ягодный смузи";"нарушение_диеты"
"Доктор, я пью канефрон, это не повлияет?";"прием_лекарств"
"Доктор, я выпил свечи с папаверином, это не повлияет?";"прием_лекарств"
"Я ел плюшку";"нарушение_диеты"
"Принимал антигистаминные вчера";"прием_лекарств"
"Я нарушил диету: ел гречку с маслом";"нарушение_диеты"
"Пил имбирный чай с сахаром утром";"нарушение_диеты"
"Съел банан утром";"нарушение_диеты"
"Принимал антибиотик амоксициллин";"прием_лекарств"
"Извините, я плотно поужинал поздно ночью";"нарушение_диеты"
"Выпил гранатовый сок за час до сдачи";"нарушение_диеты"
"Я принимал пью препараты от эпилепсии";"прием_лекарств"
"Съел суши (я пациент)";"нарушение_диеты"
"Можно ли, если я съел суши?";"нарушение_диеты"
"Я нарушил диету: пил кофе с молоком";"нарушение_диеты"
"Извините, я пью препараты от эпилепсии";"прием_лекарств"
"Принимаю принимала витамины с железом постоянно";"прием_лекарств"
"Я нарушил диету: пил молочный коктейль с печеньем";"нарушение_диеты"
"Съел чизкейк натощак";"нарушение_диеты"
"Пил парацетамол от температуры";"прием_лекарств"
"Можно ли, если я выпил коэнзим q10?";"прием_лекарств"
"Принимал циклоферон";"прием_лекарств"
"Принимаю принимал элевит постоянно";"прием_лекарств"
"Съел блин со сгущёнкой утром";"нарушение_диеты"
"Извините, я пил антацид от изжоги";"прием_лекарств"
"Съел панкейк с мёдом, это нормально?";"нарушение_диеты"
"Извините, я съел сырник";"нарушение_диеты"
"Съел орешки натощак";"нарушение_диеты"
"Принимал седативные перед анализом";"прием_лекарств"
"Случайно выпил пью контрацептивы";"прием_лекарств"
"Пью антидепрессант сертралин накануне";"прием_лекарств"
"Доктор, я пью противовоспалительное, это не повлияет?";"прием_лекарств"
"Ой, я выпил газировку с красителями, это плохо?";"нарушение_диеты"
"Принимал циклоферон вчера вечером";"прием_лекарств"
"Ел суп на завтрак утром";"нарушение_диеты"
"Принимаю выпил таблетку от тошноты постоянно";"прием_лекарств"
"Принимаю БАДы с железом накануне";"прием_лекарств"
"Выпил спазмалгон";"прием_лекарств"
"Извините, я выпил тоник";"нарушение_диеты"
"Можно ли, если я пью адаптол?";"прием_лекарств"
"Принимал циклоферон вчера вечером";"прием_лекарств"
"Случайно выпил пью противовоспалительное";"прием_лекарств"
"Пью препараты от эпилепсии вчера вечером";"прием_лекарств"
"Пью мильгамму вчера вечером";"прием_лекарств"
"Я нарушил диету: пил имбирный чай с сахаром";"нарушение_диеты"
"Выпил свечи с папаверином вчера вечером";"прием_лекарств"
"Пью гипотензивные вчера вечером";"прием_лекарств"
"Можно ли, если я пью противодиабетические средства?";"прием_лекарств"
"Пил морс натощак";"нарушение_диеты"
"Плотно поужинал поздно ночью (я пациент)";"нарушение_диеты"
"Ел чипсы, это нормально?";"нарушение_диеты"
"Принимал альмагель вчера накануне";"прием_лекарств"
"Пил каркаде утром";"нарушение_диеты"
"Выпил спрайт и съел чипсы утром";"нарушение_диеты"
"Выпил мексидол вчера вечером";"прием_лекарств"
"Можно ли, если я принимал омез?";"прием_лекарств"
"Плотно поужинал поздно ночью (я пациент)";"нарушение_диеты"
"Доктор, я принимал обезболивающее на ночь, это не повлияет?";"прием_лекарств"
"Выпил энергетик без сахара";"нарушение_диеты"
"Пил компот утром";"нарушение_диеты"
"Можно ли, если я пил парацетамол от температуры?";"прием_лекарств"
"Я  рис с рыбой";"нарушение_диеты"
"Случайно съел вафлю с шоколадом";"нарушение_диеты"
"Случайно выпил принимал омез";"прием_лекарств"
"Ел кабачковую икру";"нарушение_диеты"
"Случайно выпил выпил ренни";"прием_лекарств"
"Можно ли, если я ел кабачковую икру?";"нарушение_диеты"
"Съел творог перед анализом";"нарушение_диеты"
"Ел блинчики с мясом утром";"нарушение_диеты"
"Пил лимонад за час до сдачи";"нарушение_диеты"
"Пил кофе без сахара, но всё равно перед анализом";"нарушение_диеты"
"Я принимал пью витамин d ежедневно";"прием_лекарств"
"Можно ли, если я пью антидепрессанты ежедневно?";"прием_лекарств"
"Можно ли, если я принимал верошпирон?";"прием_лекарств"
"Ел пиццу накануне (я пациент)";"нарушение_диеты"
"Случайно выпил пью лекарства для щитовидной железы";"прием_лекарств"
"Ел драники (я пациент)";"нарушение_диеты"
"Выпил ренни перед анализом";"прием_лекарств"
"Доктор, я выпил супрадин, это не повлияет?";"прием_лекарств"
"Пил горячий шоколад";"нарушение_диеты"
"Выпил спазмоветрин вчера вечером";"прием_лекарств"
"Принимал сорбенты перед анализом перед анализом";"прием_лекарств"
"Можно ли, если я ел суп на завтрак?";"нарушение_диеты"
"Пью адаптол";"прием_лекарств"
"Принимаю пил парацетамол от температуры постоянно";"прием_лекарств"
"Съел бутерброд за час до сдачи";"нарушение_диеты"
"Выпил сок из пакета";"нарушение_диеты"
"Пью противодиабетические средства утром";"прием_лекарств"
"Принимала витамины с железом утром";"прием_лекарств"
"Выпил какао с зефиром (я пациент)";"нарушение_диеты"
"Съел суши утром";"нарушение_диеты"
"Можно ли, если я принимал омез?";"прием_лекарств"
"Принимал фенибут накануне";"прием_лекарств"
"Случайно выпил выпил таблетку от мигрени";"прием_лекарств"
"Пью препараты железа вчера вечером";"прием_лекарств"
"Ой, я съел банан, это плохо?";"нарушение_диеты"
"Выпил успокоительное на ночь утром";"прием_лекарств"
"Доктор, я пью контрацептивы, это не повлияет?";"прием_лекарств"
"Пил молочный коктейль с печеньем, это нормально?";"нарушение_диеты"
"Пью таблетки от простатита накануне";"прием_лекарств"
"Выпил тоник";"нарушение_диеты"
"Ел суп-пюре утром";"нарушение_диеты"
"Позавтракал кашей";"нарушение_диеты"
"Ел пасту на ужин, это нормально?";"нарушение_диеты"
"Доктор, я выпил таблетку от мигрени, это не повлияет?";"прием_лекарств"
"Доктор, я принимал омепразол утром, это не повлияет?";"прием_лекарств"
"Позавтракал перед походом в лабораторию";"нарушение_диеты"
"Доктор, я пью таблетки от простатита, это не повлияет?";"прием_лекарств"
"Съел плюшку натощак";"нарушение_диеты"
"Выпил кефир натощак";"нарушение_диеты"
"Принимал пикамилон, это нормально?";"прием_лекарств"
"Случайно выпил пью иммуномодуляторы";"прием_лекарств"
"Случайно пил сок прямого отжима";"нарушение_диеты"
"Я л компот";"нарушение_диеты"
"Выпил кальций Д3 перед анализом";"прием_лекарств"
"Я л ягодный смузи";"нарушение_диеты"
"Принимал элевит";"прием_лекарств"
"Доктор, я пью противовоспалительное, это не повлияет?";"прием_лекарств"
"Пил латте с сиропом (я пациент)";"нарушение_диеты"
"Принимаю выпил экстракт валерианы постоянно";"прием_лекарств"
"Я нарушил диету: съел творог";"нарушение_диеты"
"Доктор, я выпил цинк, это не повлияет?";"прием_лекарств"
"Ел омлет";"нарушение_диеты"
"Принимаю выпил таблетку от мигрени постоянно";"прием_лекарств"
"Принимал фенибут вчера вечером";"прием_лекарств"
"Пил газировку (я пациент)";"нарушение_диеты"
"Выпил цинк утром";"прием_лекарств"
"Ой, я выпил стакан апельсинового сока, это плохо?";"нарушение_диеты"
"Выпил свечи с папаверином, это нормально?";"прием_лекарств"
"Извините, я пил латте с сиропом";"нарушение_диеты"
"Ел салат оливье на ночь (я пациент)";"нарушение_диеты"
"Я принимал пью тетрациклиновую мазь";"прием_лекарств"
"Съел плюшку натощак";"нарушение_диеты"
"Выпил мочегонное средство";"прием_лекарств"
"Доктор, я выпил жаропонижающее утром, это не повлияет?";"прием_лекарств"
"Я принимал пью адаптол";"прием_лекарств"
"Я принимал пью препараты железа";"прием_лекарств"
"Принимал диклофенак в ампулах накануне";"прием_лекарств"
"Выпил латте натощак";"нарушение_диеты"
"Я нарушил диету: пил травяной чай с мёдом";"нарушение_диеты"
"Извините, я принимал фуросемид";"прием_лекарств"
"Пил клюквенный морс натощак";"нарушение_диеты"
"Съел блин со сгущёнкой, это нормально?";"нарушение_диеты"
